menu_item_id,transaction_id,item_quantity 
4,10571,1
6,10571,1
8,10571,2
11,10571,1
13,10571,1
2,10572,1
6,10572,1
7,10572,1
11,10572,1
18,10572,1
2,10573,1
3,10573,2
5,10573,2
6,10573,1
7,10573,2
8,10573,2
9,10573,1
10,10573,1
11,10573,1
12,10573,1
2,10574,1
5,10574,1
8,10574,1
10,10574,1
11,10574,1
1,10575,2
2,10575,1
4,10575,2
5,10575,1
6,10575,1
10,10575,1
11,10575,1
13,10575,1
2,10576,1
3,10576,1
4,10576,2
6,10576,1
7,10576,1
9,10576,1
11,10576,1
12,10576,1
13,10576,1
3,10577,1
5,10577,1
6,10577,1
7,10577,1
13,10577,1
3,10578,1
5,10578,1
8,10578,2
13,10578,1
18,10578,1
1,10579,1
10,10579,1
7,10579,1
18,10580,1
1,10581,1
12,10581,1
5,10581,1
1,10582,1
2,10582,1
4,10582,2
7,10582,1
13,10582,2
14,10582,1
1,10583,1
2,10583,1
6,10583,1
7,10583,2
8,10583,1
10,10583,2
2,10584,1
3,10584,1
4,10584,1
5,10584,1
6,10584,1
7,10584,1
8,10584,2
11,10584,1
12,10584,1
1,10585,1
2,10585,1
6,10585,2
7,10585,1
8,10585,1
10,10585,1
11,10585,1
8,10586,1
1,10587,1
3,10587,1
5,10587,1
7,10587,1
8,10587,1
9,10587,1
12,10587,1
13,10587,1
1,10588,1
18,10588,1
13,10588,1
7,10588,1
2,10589,2
4,10589,2
6,10589,1
8,10589,1
10,10589,1
13,10589,1
18,10589,1
1,10590,1
10,10590,1
5,10590,1
1,10591,1
2,10591,1
4,10591,2
5,10591,1
11,10591,1
13,10591,1
18,10591,1
3,10592,2
5,10592,3
8,10592,2
9,10592,1
11,10592,1
13,10592,1
18,10592,1
1,10593,1
3,10593,1
4,10593,2
8,10593,2
10,10593,1
11,10593,1
6,10594,1
15,10594,1
2,10595,2
3,10595,1
4,10595,4
7,10595,2
8,10595,1
11,10595,2
13,10595,1
1,10596,1
9,10596,1
12,10596,1
15,10596,1
16,10596,1
17,10597,1
18,10597,1
2,10598,1
8,10598,1
9,10598,1
11,10598,1
13,10598,1
1,10599,2
6,10599,1
8,10599,1
11,10599,2
16,10599,1
16,10600,1
18,10600,1
3,10601,1
5,10601,2
9,10601,1
10,10601,1
15,10601,1
1,10602,1
12,10602,1
7,10602,1
2,10603,1
3,10603,2
5,10603,2
6,10603,1
7,10603,2
8,10603,2
9,10603,1
11,10603,2
13,10603,1
2,10604,1
4,10604,1
8,10604,1
12,10604,1
18,10604,1
1,10605,1
2,10605,1
4,10605,1
6,10605,1
9,10605,1
13,10605,2
18,10605,1
3,10606,1
4,10606,1
8,10606,1
9,10606,1
12,10606,1
17,10606,1
2,10607,1
6,10607,1
7,10607,1
13,10607,1
18,10607,1
3,10608,1
5,10608,1
8,10608,1
9,10608,1
11,10608,1
12,10608,1
1,10609,1
2,10609,1
4,10609,1
8,10609,2
12,10609,1
13,10609,1
17,10609,1
1,10610,1
6,10610,1
7,10610,1
11,10610,1
12,10610,1
1,10611,1
2,10611,1
4,10611,1
6,10611,1
9,10611,1
13,10611,2
2,10612,1
3,10612,1
4,10612,2
5,10612,1
6,10612,1
9,10612,1
12,10612,2
18,10612,1
1,10613,1
7,10613,1
9,10613,1
10,10613,1
17,10613,1
1,10614,2
6,10614,1
7,10614,1
10,10614,1
12,10614,1
8,10615,1
1,10615,1
12,10615,1
3,10616,2
4,10616,3
6,10616,1
7,10616,2
11,10616,1
12,10616,1
1,10617,1
10,10617,1
5,10617,1
2,10618,1
4,10618,2
13,10618,1
2,10619,1
11,10619,1
4,10619,1
5,10619,1
1,10620,2
6,10620,1
9,10620,1
13,10620,2
18,10620,1
2,10621,1
7,10621,1
8,10621,1
12,10621,1
17,10621,1
1,10622,3
6,10622,1
7,10622,1
8,10622,1
10,10622,2
12,10622,1
1,10623,1
10,10623,1
4,10623,1
13,10623,1
1,10624,2
2,10624,1
4,10624,1
5,10624,1
9,10624,2
11,10624,1
12,10624,1
13,10624,1
1,10625,1
11,10625,1
4,10625,1
15,10625,2
2,10626,1
3,10626,1
4,10626,1
7,10626,2
8,10626,1
9,10626,1
10,10626,2
17,10626,1
3,10627,1
4,10627,1
5,10627,1
7,10627,1
12,10627,1
18,10628,1
3,10629,2
4,10629,1
5,10629,1
8,10629,2
9,10629,2
12,10629,1
13,10629,2
1,10630,1
3,10630,1
4,10630,2
7,10630,1
9,10630,1
12,10630,2
18,10630,1
1,10631,1
2,10631,1
4,10631,1
9,10631,2
10,10631,1
11,10631,1
10,10632,1
18,10632,2
2,10632,1
5,10632,2
18,10633,1
3,10634,1
5,10634,2
8,10634,1
13,10634,1
15,10634,1
18,10634,1
1,10635,2
2,10635,1
4,10635,2
5,10635,1
7,10635,1
10,10635,1
11,10635,1
12,10635,1
1,10636,1
10,10636,1
4,10636,1
14,10636,1
5,10637,1
1,10638,1
2,10638,1
4,10638,1
8,10638,2
10,10638,1
12,10638,1
18,10638,1
3,10639,1
6,10639,1
8,10639,1
9,10639,1
10,10639,1
18,10639,1
2,10640,2
4,10640,1
6,10640,1
7,10640,1
8,10640,1
13,10640,2
18,10640,1
3,10641,1
5,10641,1
6,10641,1
7,10641,1
10,10641,1
1,10642,1
2,10642,1
5,10642,2
8,10642,1
12,10642,1
13,10642,1
18,10642,1
18,10643,1
8,10644,1
9,10644,1
2,10644,1
12,10644,1
1,10645,2
5,10645,1
7,10645,1
11,10645,2
17,10645,1
15,10646,1
18,10647,1
1,10648,1
2,10648,1
5,10648,1
6,10648,3
11,10648,1
12,10648,1
2,10649,1
7,10649,1
9,10649,1
11,10649,1
16,10649,1
1,10650,1
2,10650,1
7,10650,1
9,10650,2
10,10650,1
11,10650,1
18,10650,1
18,10651,1
1,10652,1
2,10652,1
4,10652,1
5,10652,1
6,10652,1
13,10652,2
18,10652,1
16,10653,1
2,10653,1
10,10653,1
4,10653,2
8,10654,1
1,10654,1
10,10654,1
18,10654,1
2,10655,1
8,10655,1
9,10655,1
10,10655,1
18,10655,1
17,10656,1
15,10656,1
1,10657,1
2,10657,2
4,10657,1
6,10657,1
7,10657,1
9,10657,2
10,10657,1
11,10657,1
12,10657,1
17,10658,1
1,10659,1
11,10659,1
9,10659,2
1,10660,1
11,10660,1
6,10660,1
8,10661,2
11,10661,1
18,10661,1
2,10661,1
8,10662,2
2,10662,1
11,10662,1
4,10662,1
12,10663,1
1,10664,1
11,10664,1
9,10664,1
3,10665,1
5,10665,2
7,10665,1
8,10665,1
13,10665,1
18,10666,1
8,10667,3
2,10667,2
10,10667,2
5,10667,1
2,10668,2
5,10668,1
6,10668,1
7,10668,1
8,10668,1
11,10668,1
13,10668,1
2,10669,1
3,10669,1
5,10669,1
7,10669,3
9,10669,1
11,10669,1
12,10669,1
3,10670,1
6,10670,2
9,10670,1
12,10670,1
13,10670,1
9,10671,2
3,10671,1
12,10671,1
7,10671,2
1,10672,1
18,10672,1
11,10672,1
4,10672,1
1,10673,2
4,10673,1
8,10673,1
10,10673,1
13,10673,1
1,10674,1
3,10674,1
4,10674,1
5,10674,1
6,10674,2
10,10674,2
18,10674,1
1,10675,1
3,10675,1
4,10675,3
8,10675,1
11,10675,1
12,10675,1
18,10675,1
2,10676,3
5,10676,1
6,10676,2
7,10676,1
8,10676,1
9,10676,1
11,10676,1
12,10676,1
13,10676,1
3,10677,1
4,10677,1
6,10677,1
7,10677,1
11,10677,1
13,10678,1
3,10678,1
4,10678,2
5,10678,1
1,10679,1
2,10679,1
6,10679,1
7,10679,1
8,10679,1
10,10679,1
12,10679,1
18,10679,1
3,10680,1
4,10680,1
8,10680,1
9,10680,1
11,10680,1
12,10680,1
18,10680,1
1,10681,1
3,10681,1
4,10681,1
5,10681,1
6,10681,1
8,10681,1
10,10681,1
13,10681,1
8,10682,1
1,10682,1
11,10682,1
1,10683,1
3,10683,1
4,10683,2
6,10683,2
11,10683,2
15,10683,1
1,10684,1
2,10684,1
4,10684,2
5,10684,1
11,10684,1
13,10684,1
18,10684,1
16,10685,1
8,10685,1
10,10686,1
3,10686,1
4,10686,1
5,10686,2
11,10687,1
9,10687,1
3,10687,1
4,10687,2
8,10688,1
1,10688,1
13,10688,1
8,10689,1
2,10689,1
11,10689,1
5,10689,1
1,10690,2
7,10690,1
9,10690,1
11,10690,1
13,10690,1
2,10691,1
11,10691,1
4,10691,1
6,10691,1
1,10692,2
3,10692,1
4,10692,1
5,10692,2
6,10692,1
8,10692,1
10,10692,1
13,10692,2
1,10693,1
2,10693,1
4,10693,1
7,10693,1
9,10693,1
12,10693,1
13,10693,1
8,10694,1
1,10694,1
13,10694,1
14,10694,1
16,10695,1
4,10695,1
5,10695,1
11,10696,1
1,10697,1
2,10697,1
5,10697,1
9,10697,2
10,10697,1
12,10697,1
1,10698,1
10,10698,1
6,10698,1
2,10699,1
3,10699,1
4,10699,1
5,10699,1
6,10699,1
7,10699,2
12,10699,2
8,10700,1
9,10700,1
2,10700,1
12,10700,1
1,10701,1
13,10701,1
7,10701,1
1,10702,1
2,10702,1
5,10702,1
7,10702,2
11,10702,1
12,10702,1
13,10702,1
17,10703,1
1,10704,1
13,10704,1
6,10704,1
18,10705,1
1,10706,1
3,10706,1
4,10706,1
5,10706,1
7,10706,1
9,10706,1
12,10706,1
13,10706,1
9,10707,1
2,10707,1
13,10707,1
6,10707,1
18,10708,1
3,10709,2
5,10709,1
6,10709,1
7,10709,2
8,10709,1
9,10709,1
10,10709,1
11,10709,1
18,10709,1
18,10710,1
3,10711,1
4,10711,1
5,10711,1
7,10711,1
12,10711,1
18,10711,1
3,10712,1
4,10712,1
7,10712,1
9,10712,1
10,10712,1
14,10712,2
1,10713,2
5,10713,1
7,10713,1
8,10713,1
11,10713,1
13,10713,1
1,10714,1
2,10714,1
4,10714,1
9,10714,2
12,10714,1
13,10714,1
2,10715,2
3,10715,1
4,10715,1
5,10715,2
8,10715,2
9,10715,2
11,10715,1
12,10715,1
13,10715,1
2,10716,1
3,10716,1
5,10716,1
6,10716,1
8,10716,2
9,10716,1
10,10716,2
11,10716,1
2,10717,1
5,10717,1
7,10717,1
8,10717,1
13,10717,1
7,10718,1
2,10719,1
10,10719,1
5,10719,1
7,10719,1
2,10720,1
3,10720,1
5,10720,2
8,10720,1
9,10720,2
11,10720,2
3,10721,1
4,10721,1
6,10721,1
8,10721,1
10,10721,1
18,10722,1
2,10723,1
7,10723,2
13,10723,1
15,10723,1
8,10724,1
1,10724,1
13,10724,1
9,10724,1
1,10725,1
12,10725,1
6,10725,1
1,10726,1
3,10726,1
6,10726,1
7,10726,2
9,10726,1
10,10726,2
14,10726,1
1,10727,1
3,10727,1
4,10727,1
6,10727,2
8,10727,1
11,10727,1
12,10727,1
1,10728,1
2,10728,1
3,10728,1
4,10728,2
6,10728,3
9,10728,1
10,10728,1
11,10728,1
13,10728,1
14,10729,1
1,10730,1
3,10730,1
4,10730,1
5,10730,1
6,10730,1
9,10730,1
10,10730,1
11,10730,1
12,10730,1
2,10731,1
13,10731,1
5,10731,1
6,10731,1
1,10732,1
3,10732,1
4,10732,2
6,10732,1
7,10732,1
11,10732,1
13,10732,1
17,10732,1
1,10733,2
4,10733,1
5,10733,1
10,10733,1
11,10733,1
18,10733,1
1,10734,1
18,10734,1
10,10734,1
4,10734,1
1,10735,1
2,10735,2
4,10735,1
6,10735,1
7,10735,1
8,10735,1
9,10735,1
10,10735,1
12,10735,1
13,10735,1
2,10736,1
11,10736,1
4,10736,2
13,10736,1
2,10737,1
4,10737,1
5,10737,1
13,10737,1
15,10737,1
18,10738,1
18,10739,1
1,10740,1
10,10740,1
4,10740,1
1,10741,1
10,10741,1
18,10741,1
6,10741,1
1,10742,1
3,10742,1
4,10742,1
5,10742,1
8,10742,1
9,10742,1
11,10742,1
13,10742,1
1,10743,1
11,10743,1
6,10743,1
7,10743,1
3,10744,1
4,10744,1
6,10744,1
8,10744,1
11,10744,1
18,10744,1
1,10745,1
2,10745,1
4,10745,1
9,10745,2
10,10745,1
11,10745,1
18,10746,1
13,10746,1
18,10747,1
11,10747,1
2,10748,1
7,10748,1
9,10748,1
13,10748,1
15,10748,1
16,10748,1
2,10749,2
4,10749,1
5,10749,1
7,10749,1
9,10749,1
10,10749,1
11,10749,1
18,10749,1
1,10750,2
2,10750,1
4,10750,2
6,10750,1
8,10750,1
10,10750,1
11,10750,1
13,10750,1
1,10751,1
9,10751,1
11,10751,1
13,10751,1
18,10751,1
1,10752,2
2,10752,1
4,10752,2
5,10752,1
7,10752,1
10,10752,1
11,10752,1
13,10752,1
2,10753,2
3,10753,1
4,10753,1
5,10753,2
6,10753,1
7,10753,1
8,10753,1
9,10753,1
11,10753,2
13,10753,1
1,10754,1
12,10754,1
17,10754,1
7,10754,1
8,10755,1
1,10755,1
12,10755,1
3,10756,1
13,10756,1
6,10756,1
7,10756,2
1,10757,1
4,10757,1
12,10757,1
17,10757,1
1,10758,1
10,10758,1
4,10758,1
2,10759,1
5,10759,1
9,10759,1
13,10759,1
18,10759,1
1,10760,1
13,10760,1
6,10760,1
1,10761,1
10,10761,1
7,10761,1
8,10762,1
1,10762,1
12,10762,1
9,10763,1
2,10763,1
10,10763,1
6,10763,1
2,10764,1
6,10764,1
8,10764,1
11,10764,1
18,10764,2
1,10765,2
2,10765,1
5,10765,1
6,10765,1
7,10765,1
8,10765,1
10,10765,1
13,10765,2
18,10766,1
15,10766,1
2,10767,2
4,10767,1
5,10767,1
7,10767,1
8,10767,1
10,10767,2
18,10767,1
8,10768,1
1,10768,1
11,10768,1
14,10768,1
9,10769,1
2,10769,1
10,10769,1
4,10769,2
1,10770,1
2,10770,1
4,10770,1
5,10770,2
11,10770,1
13,10770,1
18,10770,1
1,10771,2
4,10771,1
9,10771,1
10,10771,1
11,10771,1
8,10772,1
2,10772,1
11,10772,1
6,10772,1
8,10773,1
2,10773,1
4,10773,1
13,10773,1
2,10774,1
4,10774,1
8,10774,1
10,10774,1
18,10774,1
2,10775,2
4,10775,1
5,10775,1
7,10775,1
8,10775,1
10,10775,1
12,10775,1
2,10776,2
7,10776,1
8,10776,1
9,10776,2
11,10776,1
12,10776,1
9,10777,2
2,10777,1
12,10777,1
3,10778,1
4,10778,1
6,10778,1
8,10778,1
10,10778,1
3,10779,1
4,10779,1
5,10779,1
7,10779,1
10,10779,1
16,10780,1
2,10781,1
13,10781,1
7,10781,2
3,10782,1
4,10782,1
6,10782,1
8,10782,1
12,10782,1
1,10783,2
10,10783,2
4,10783,1
7,10783,1
1,10784,1
3,10784,1
4,10784,1
5,10784,1
8,10784,2
11,10784,1
12,10784,1
11,10785,1
1,10786,1
2,10786,1
3,10786,1
4,10786,1
5,10786,1
6,10786,2
7,10786,2
10,10786,1
11,10786,1
13,10786,1
1,10787,1
2,10787,1
5,10787,1
6,10787,1
7,10787,1
10,10787,1
12,10787,1
1,10788,1
2,10788,1
6,10788,1
8,10788,2
13,10788,2
8,10789,1
1,10789,1
11,10789,1
9,10790,1
2,10790,1
10,10790,1
7,10790,1
18,10791,1
2,10792,1
4,10792,1
7,10792,1
11,10792,1
18,10792,1
9,10793,1
18,10793,2
18,10794,1
1,10795,1
10,10795,1
6,10795,1
18,10796,1
2,10797,1
5,10797,1
6,10797,1
10,10797,1
15,10797,1
9,10798,1
2,10798,1
13,10798,1
6,10798,2
2,10799,1
3,10799,1
4,10799,1
6,10799,2
8,10799,1
9,10799,1
10,10799,1
12,10799,1
12,10800,1
9,10801,1
2,10801,1
10,10801,1
4,10801,1
18,10802,2
4,10802,1
2,10803,1
3,10803,1
4,10803,1
5,10803,1
6,10803,1
9,10803,3
10,10803,1
13,10803,1
1,10804,1
10,10804,1
4,10804,1
14,10804,1
1,10805,1
3,10805,1
4,10805,1
7,10805,1
9,10805,2
10,10805,1
12,10805,1
18,10805,1
1,10806,1
11,10806,1
9,10806,2
2,10807,1
11,10807,1
7,10807,2
1,10808,1
3,10808,1
5,10808,2
7,10808,1
8,10808,1
10,10808,1
11,10808,1
15,10808,1
18,10809,1
2,10809,1
11,10809,1
7,10809,2
17,10810,1
2,10811,2
4,10811,2
9,10811,2
10,10811,1
11,10811,1
2,10812,1
4,10812,1
9,10812,1
10,10812,1
18,10812,1
3,10813,1
4,10813,1
6,10813,1
7,10813,1
12,10813,1
1,10814,1
18,10814,1
10,10814,1
9,10814,1
1,10815,2
7,10815,1
8,10815,1
11,10815,1
12,10815,1
14,10815,1
1,10816,2
7,10816,2
10,10816,1
12,10816,1
17,10816,1
1,10817,1
11,10817,1
9,10817,1
14,10817,1
8,10818,1
10,10818,1
11,10818,1
18,10819,2
14,10819,1
1,10820,1
2,10820,1
4,10820,1
7,10820,1
9,10820,1
10,10820,1
12,10820,1
18,10820,1
18,10821,1
13,10821,1
1,10822,1
12,10822,1
9,10822,1
2,10823,1
3,10823,1
5,10823,1
7,10823,2
8,10823,1
9,10823,1
11,10823,1
13,10823,1
18,10823,1
3,10824,1
6,10824,2
9,10824,1
12,10824,1
16,10824,1
10,10825,1
2,10826,1
3,10826,1
5,10826,2
8,10826,3
12,10826,1
13,10826,1
10,10827,1
8,10828,1
1,10829,1
11,10829,1
7,10829,1
1,10830,1
11,10830,1
9,10830,1
18,10831,2
6,10831,1
18,10832,1
1,10833,1
10,10833,1
6,10833,1
16,10834,1
9,10834,1
18,10834,1
3,10835,1
5,10835,1
6,10835,1
8,10835,1
10,10835,1
2,10836,1
7,10836,1
9,10836,1
11,10836,1
18,10836,1
18,10837,1
1,10838,1
2,10838,1
5,10838,2
8,10838,1
10,10838,1
11,10838,1
2,10839,1
3,10839,1
4,10839,2
6,10839,1
7,10839,1
8,10839,1
11,10839,1
12,10839,1
18,10839,1
1,10840,1
7,10840,1
11,10840,1
17,10840,1
18,10840,1
8,10841,1
1,10841,1
11,10841,1
1,10842,2
3,10842,1
5,10842,1
6,10842,1
7,10842,2
8,10842,1
10,10842,1
11,10842,2
3,10843,1
5,10843,2
7,10843,1
11,10843,1
13,10843,1
18,10843,1
1,10844,1
11,10844,1
4,10844,1
2,10845,1
4,10845,1
12,10845,1
7,10845,1
2,10846,1
5,10846,1
8,10846,1
11,10846,1
18,10846,1
1,10847,1
2,10847,1
4,10847,2
5,10847,1
12,10847,2
1,10848,1
2,10848,1
4,10848,1
6,10848,2
10,10848,1
12,10848,1
8,10849,1
2,10849,1
11,10849,1
4,10849,1
1,10850,1
3,10850,1
4,10850,1
9,10850,3
11,10850,1
13,10850,1
17,10850,1
2,10851,2
4,10851,1
5,10851,1
6,10851,1
9,10851,1
10,10851,2
1,10852,1
11,10852,1
9,10852,1
15,10852,1
8,10853,1
13,10853,1
3,10853,1
5,10853,2
9,10854,1
12,10854,1
5,10854,1
1,10854,1
1,10855,1
3,10855,1
4,10855,1
5,10855,2
6,10855,1
11,10855,1
13,10855,1
3,10856,1
7,10856,1
8,10856,1
9,10856,1
10,10856,1
18,10856,1
8,10857,1
9,10857,1
2,10857,1
13,10857,1
1,10858,1
5,10858,1
8,10858,1
12,10858,1
18,10858,1
3,10859,1
5,10859,1
6,10859,1
8,10859,1
11,10859,1
3,10860,2
5,10860,1
6,10860,1
7,10860,1
8,10860,1
9,10860,2
11,10860,1
13,10860,1
16,10860,1
8,10861,1
2,10861,1
13,10861,1
6,10861,1
9,10862,1
2,10862,1
12,10862,1
7,10862,1
18,10863,1
8,10864,2
2,10864,1
11,10864,2
14,10864,1
1,10865,1
3,10865,1
4,10865,1
7,10865,1
9,10865,2
10,10865,1
12,10865,1
2,10866,1
3,10866,1
5,10866,1
6,10866,3
7,10866,1
11,10866,1
12,10866,1
2,10867,1
4,10867,1
12,10867,1
6,10867,1
1,10868,1
8,10868,1
12,10868,1
15,10868,1
17,10868,1
1,10869,2
5,10869,1
7,10869,1
10,10869,1
11,10869,1
1,10870,2
5,10870,1
6,10870,1
11,10870,1
13,10870,1
8,10871,1
1,10872,1
2,10872,1
6,10872,2
7,10872,1
10,10872,2
8,10873,1
1,10873,1
18,10873,2
10,10873,1
1,10874,1
2,10874,1
6,10874,1
7,10874,1
8,10874,2
11,10874,2
2,10875,1
3,10875,1
4,10875,1
6,10875,2
9,10875,2
10,10875,2
18,10876,1
2,10877,1
10,10877,1
6,10877,1
7,10877,1
3,10878,1
4,10878,1
7,10878,1
9,10878,1
11,10878,1
3,10879,1
4,10879,1
7,10879,1
8,10879,1
9,10879,1
12,10879,1
1,10880,1
4,10880,1
9,10880,1
13,10880,1
18,10880,1
1,10881,2
2,10881,1
4,10881,1
8,10881,2
9,10881,1
10,10881,1
12,10881,1
13,10881,1
18,10882,1
18,10883,1
1,10884,1
18,10884,2
10,10884,1
7,10884,1
3,10885,1
4,10885,2
8,10885,1
9,10885,1
10,10885,1
18,10885,1
12,10886,1
1,10887,1
10,10887,1
4,10887,1
3,10888,1
4,10888,1
7,10888,1
8,10888,1
12,10888,1
2,10889,1
3,10889,1
4,10889,1
6,10889,2
7,10889,1
8,10889,1
12,10889,1
13,10889,1
18,10890,1
2,10891,1
18,10891,1
13,10891,1
6,10891,2
14,10892,1
1,10893,1
2,10893,1
3,10893,1
4,10893,1
5,10893,2
6,10893,2
8,10893,1
10,10893,1
11,10893,1
13,10893,1
1,10894,2
3,10894,1
5,10894,2
6,10894,1
9,10894,2
10,10894,1
12,10894,1
13,10894,1
16,10895,1
18,10895,1
14,10895,1
18,10896,1
1,10897,1
3,10897,1
5,10897,1
6,10897,1
7,10897,2
10,10897,1
13,10897,1
17,10898,1
18,10898,1
13,10898,1
1,10899,1
11,10899,1
7,10899,1
9,10900,2
3,10900,1
12,10900,1
6,10900,1
18,10901,1
15,10901,1
9,10902,1
2,10902,1
11,10902,1
4,10902,1
1,10903,1
11,10903,1
4,10903,1
12,10903,1
1,10904,2
8,10904,1
9,10904,1
11,10904,2
18,10904,1
3,10905,1
6,10905,2
7,10905,1
9,10905,1
12,10905,1
1,10906,1
7,10906,1
11,10906,1
14,10906,1
18,10906,1
1,10907,2
2,10907,1
5,10907,1
6,10907,1
9,10907,2
10,10907,1
12,10907,2
8,10908,1
18,10908,1
14,10908,1
2,10909,2
10,10909,2
4,10909,2
7,10909,2
1,10910,1
4,10910,1
13,10910,1
1,10911,1
2,10911,1
5,10911,1
6,10911,1
9,10911,1
11,10911,1
12,10911,1
18,10912,1
2,10913,1
3,10913,1
4,10913,1
5,10913,1
7,10913,1
8,10913,2
13,10913,2
16,10914,1
18,10914,1
2,10915,1
3,10915,1
4,10915,1
7,10915,2
8,10915,1
9,10915,1
11,10915,2
18,10915,1
1,10916,3
6,10916,1
7,10916,1
9,10916,1
11,10916,2
12,10916,1
2,10917,1
4,10917,1
6,10917,1
9,10917,1
10,10917,1
17,10917,1
1,10918,1
10,10918,1
9,10918,1
3,10919,2
4,10919,1
7,10919,1
9,10919,4
10,10919,1
11,10919,1
2,10920,1
3,10920,1
4,10920,1
5,10920,2
7,10920,1
8,10920,1
10,10920,1
11,10920,1
18,10920,1
16,10921,1
1,10921,1
13,10921,1
6,10921,1
2,10922,1
3,10922,1
4,10922,2
7,10922,1
8,10922,2
11,10922,2
3,10923,1
4,10923,1
5,10923,1
7,10923,1
13,10923,1
18,10924,1
13,10924,1
15,10924,1
17,10925,1
1,10926,1
3,10926,1
4,10926,2
5,10926,1
8,10926,1
11,10926,1
13,10926,1
17,10926,1
16,10927,1
1,10928,1
18,10928,1
4,10928,1
12,10928,1
10,10929,1
1,10930,1
3,10930,1
5,10930,1
7,10930,1
8,10930,2
10,10930,2
18,10930,1
1,10931,1
2,10931,1
3,10931,1
4,10931,1
5,10931,1
6,10931,2
8,10931,1
9,10931,1
10,10931,1
11,10931,2
2,10932,1
7,10932,1
8,10932,1
11,10932,1
12,10932,1
1,10933,1
2,10933,1
5,10933,1
6,10933,2
10,10933,1
12,10933,1
1,10934,1
2,10934,1
6,10934,2
8,10934,1
9,10934,1
10,10934,1
12,10934,1
1,10935,1
11,10935,1
4,10935,1
7,10935,1
2,10936,1
3,10936,1
5,10936,2
8,10936,2
9,10936,1
10,10936,1
11,10936,1
18,10936,1
11,10937,1
3,10937,1
6,10937,2
7,10937,1
1,10938,1
18,10938,2
4,10938,1
12,10938,1
2,10939,1
3,10939,1
5,10939,1
6,10939,1
7,10939,1
8,10939,2
11,10939,2
2,10940,2
4,10940,1
6,10940,1
8,10940,1
9,10940,1
11,10940,1
13,10940,1
9,10941,3
10,10941,1
3,10941,1
1,10942,1
3,10942,1
6,10942,2
8,10942,1
9,10942,1
10,10942,1
13,10942,1
8,10943,1
1,10943,1
13,10943,1
2,10944,1
4,10944,1
13,10944,1
7,10944,1
1,10945,1
12,10945,1
6,10945,1
17,10946,1
2,10947,2
5,10947,1
7,10947,1
8,10947,1
9,10947,1
11,10947,1
13,10947,1
1,10948,2
6,10948,1
7,10948,1
12,10948,1
13,10948,1
1,10949,1
9,10949,1
11,10949,1
15,10949,1
18,10949,1
1,10950,1
13,10950,1
9,10950,1
14,10950,1
2,10951,1
3,10951,1
5,10951,2
7,10951,1
8,10951,2
11,10951,1
12,10951,1
18,10951,1
11,10952,1
1,10953,1
3,10953,1
6,10953,2
8,10953,2
10,10953,2
13,10953,1
1,10954,1
2,10954,1
4,10954,2
9,10954,1
10,10954,1
11,10954,1
8,10955,1
1,10955,1
11,10955,1
1,10956,1
3,10956,1
4,10956,1
5,10956,1
9,10956,2
11,10956,1
12,10956,1
13,10956,1
2,10957,2
5,10957,1
6,10957,1
8,10957,1
9,10957,1
13,10957,2
17,10957,1
18,10958,1
1,10959,1
11,10959,1
6,10959,1
2,10960,1
3,10960,1
4,10960,1
5,10960,1
7,10960,1
9,10960,2
12,10960,1
13,10960,1
14,10960,1
1,10961,1
2,10961,1
4,10961,1
6,10961,1
9,10961,1
10,10961,1
12,10961,1
1,10962,2
18,10962,1
11,10962,2
6,10962,2
1,10963,1
12,10963,1
5,10963,1
3,10964,1
4,10964,1
8,10964,1
9,10964,1
12,10964,1
1,10965,2
2,10965,1
5,10965,1
7,10965,2
9,10965,1
10,10965,1
11,10965,1
13,10965,1
2,10966,2
3,10966,1
4,10966,1
5,10966,2
7,10966,3
9,10966,1
10,10966,1
11,10966,2
2,10967,1
8,10967,2
11,10967,1
16,10967,1
18,10967,1
1,10968,1
3,10968,1
6,10968,1
7,10968,2
8,10968,1
11,10968,1
13,10968,1
1,10969,1
18,10969,1
12,10969,1
6,10969,1
9,10970,2
13,10970,1
3,10970,1
5,10970,1
2,10971,1
11,10971,1
5,10971,1
7,10971,1
18,10972,1
1,10973,1
10,10973,1
6,10973,1
2,10974,1
3,10974,1
4,10974,1
5,10974,1
6,10974,1
7,10974,2
11,10974,1
13,10974,1
2,10975,1
4,10975,1
9,10975,1
11,10975,1
18,10975,1
18,10976,1
11,10976,1
3,10977,1
4,10977,1
12,10977,1
7,10977,2
1,10978,1
10,10978,1
7,10978,1
2,10979,2
3,10979,1
4,10979,3
5,10979,1
6,10979,1
7,10979,2
11,10979,1
12,10979,2
1,10980,1
11,10980,1
9,10980,1
2,10981,1
4,10981,1
8,10981,1
10,10981,2
18,10981,1
2,10982,1
3,10982,1
7,10982,2
8,10982,2
9,10982,1
10,10982,1
12,10982,1
18,10982,1
18,10983,1
1,10984,1
2,10984,1
4,10984,1
6,10984,1
9,10984,1
11,10984,1
13,10984,1
18,10984,1
1,10985,1
18,10985,1
11,10985,1
4,10985,1
3,10986,1
7,10986,2
9,10986,1
11,10986,1
18,10986,1
2,10987,1
4,10987,1
12,10987,1
7,10987,1
1,10988,1
2,10988,2
6,10988,1
7,10988,2
9,10988,2
10,10988,1
12,10988,2
1,10989,2
3,10989,1
4,10989,2
5,10989,1
7,10989,1
9,10989,1
11,10989,2
12,10989,1
17,10990,1
18,10990,1
18,10991,1
9,10992,1
3,10992,1
13,10992,1
